borrower_id,business_name,gstin,sector,cluster,turnover_band,language,base_monthly_turnover,gst_filed_on_time_pct,gst_avg_declared_turnover,gst_max_declared_turnover,gst_min_declared_turnover,gst_avg_delay_days,upi_avg_monthly_inflow,upi_inflow_trend_pct,upi_avg_txn_count,eway_avg_dispatch_count,eway_dispatch_momentum_pct,eway_avg_dispatch_value,aa_avg_monthly_credit,aa_avg_monthly_debit,aa_avg_closing_balance,aa_net_monthly_flow,aa_bounce_count_6m,bureau_has_file,bureau_score,cash_flow_score,risk_band,sanctioned_limit,interest_rate_pct,processing_fee_pct,apr_pct
307,Malhotra Ceramics #307,07ABCDE1307F1Z1,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Gujarati,1262417,83.3,1188829,1474310,985446,3.2,1303489,-17.9,612,156.0,-0.5,802243,1141109,860316,350512,280793,2,True,654,60.6,C,1262000.0,24.0,2.0,26.0
308,Iyer Hardware Store #308,07ABCDE1308F1Z2,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 1-3Cr,Marwari,3368097,83.3,3629380,4174331,2733000,1.9,3434074,-24.4,680,177.2,11.2,2318522,2269069,2980088,462996,-711019,0,False,725,60.0,C,3368000.0,24.0,2.0,26.0
309,Gupta Packaging Co #309,07ABCDE1309F1Z3,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Hindi,1780735,100.0,1641415,2102916,1338511,0.0,1808842,54.1,770,173.5,-8.6,1092472,1150822,1292921,439442,-142099,0,False,,81.1,A,5342000.0,14.0,1.0,15.0
310,Bansal Cloth House #310,07ABCDE1310F1Z4,Micro-Manufacturing,Gujarat - Morbi,< Rs 40L,Hindi,1233499,83.3,1214805,1447761,947726,1.8,1233493,30.1,577,187.8,-17.3,857662,1077718,790743,168580,286975,0,False,704,76.0,B,2467000.0,18.0,1.5,19.5
311,Desai Grains #311,07ABCDE1311F1Z5,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Gujarati,2296997,83.3,2316306,2793311,1823381,2.8,2332918,14.8,516,148.2,111.5,1627982,2239923,1951104,434734,288819,1,True,767,71.0,B,4594000.0,18.0,1.5,19.5
312,Desai Hardware Store #312,07ABCDE1312F1Z6,Trading,Gujarat - Morbi,> Rs 5Cr,English,3401132,91.7,3572798,4076586,2638159,0.1,3913327,-19.3,634,172.0,-72.6,2382346,2827187,2633801,1346004,193386,1,False,736,63.9,C,3401000.0,24.0,2.0,26.0
313,Iyer Agri Traders #313,07ABCDE1313F1Z7,Trading,Gujarat - Morbi,Rs 1-3Cr,Marwari,591937,75.0,584525,728433,449864,3.3,586385,54.2,663,142.2,-79.9,422423,575994,507753,153476,68241,0,True,,73.1,B,1184000.0,18.0,1.5,19.5
314,Shah Light Engineering #314,07ABCDE1314F1Z8,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,Gujarati,2533832,91.7,2608887,3136159,2028664,0.1,2539637,9.7,852,170.3,8.4,1640527,2425689,1977791,782878,447898,3,False,735,71.9,B,5068000.0,18.0,1.5,19.5
315,Chaudhary Textiles #315,07ABCDE1315F1Z0,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,Hindi,671938,75.0,639785,833246,516543,2.9,752551,0.5,690,180.8,101.3,487012,408880,628615,229677,-219735,3,True,748,59.1,C,672000.0,24.0,2.0,26.0
316,Pillai Plastics #316,07ABCDE1316F1Z1,Micro-Manufacturing,UP - Moradabad,Rs 40L-1Cr,English,2277590,91.7,2261121,2803486,1836554,0.1,2557002,41.8,457,152.7,-36.3,1486976,1562510,1416262,909553,146248,0,True,,75.3,B,4555000.0,18.0,1.5,19.5
317,Agarwal Cloth House #317,07ABCDE1317F1Z2,Trading,Rajasthan - Bhilwara,> Rs 5Cr,Hindi,3298466,83.3,3279727,4109650,2496920,2.1,2683800,-16.9,835,129.3,218.4,2287839,2696431,1695509,665265,1000922,0,False,,74.1,B,6597000.0,18.0,1.5,19.5
318,Desai Fertilizer Depot #318,07ABCDE1318F1Z3,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,Marwari,259038,91.7,259894,308850,197510,0.6,254231,68.3,404,150.5,44.1,165601,249854,160977,32298,88877,3,True,654,69.3,B,518000.0,18.0,1.5,19.5
319,Gupta Plastics #319,07ABCDE1319F1Z4,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,English,906210,83.3,865779,1119401,738810,0.8,931009,-18.7,850,152.3,-46.1,617629,815299,631850,269329,183449,3,True,,61.3,C,906000.0,24.0,2.0,26.0
320,Desai Agri Traders #320,07ABCDE1320F1Z5,Trading,Rajasthan - Bhilwara,< Rs 40L,Marwari,509678,91.7,521280,624504,412143,1.1,513030,27.2,601,124.2,-10.1,335191,508467,358837,141753,149630,0,False,,78.1,B,1019000.0,18.0,1.5,19.5
321,Sharma Agri Traders #321,07ABCDE1321F1Z6,Micro-Manufacturing,UP - Moradabad,Rs 1-3Cr,English,3498401,91.7,3693426,4287211,2628436,1.6,3465028,-21.2,609,178.8,29.5,2694482,3161476,3265000,674190,-103524,3,False,,58.3,C,3498000.0,24.0,2.0,26.0
322,Verma Metal Works #322,07ABCDE1322F1Z7,Trading,Gujarat - Morbi,Rs 3-5Cr,Hindi,1314901,83.3,1341591,1591457,1046399,2.4,1309579,7.1,696,157.2,84.7,933693,943919,751809,168846,192110,1,True,734,73.4,B,2630000.0,18.0,1.5,19.5
323,Singh Fertilizer Depot #323,07ABCDE1323F1Z8,Trading,Rajasthan - Bhilwara,> Rs 5Cr,Marwari,2785456,75.0,2587233,2962536,2173814,1.2,2522161,14.5,729,128.8,-62.7,2032254,1678898,2018478,899859,-339580,0,False,775,64.8,C,2785000.0,24.0,2.0,26.0
324,Singh Auto Parts #324,07ABCDE1324F1Z0,Trading,UP - Moradabad,Rs 1-3Cr,Marwari,498438,100.0,522820,619774,405284,0.0,551922,-16.6,664,136.3,546.4,359754,460894,318212,95785,142682,0,True,,76.0,B,997000.0,18.0,1.5,19.5
325,Singh Auto Parts #325,07ABCDE1325F1Z1,Micro-Manufacturing,UP - Moradabad,< Rs 40L,English,1210227,75.0,1219378,1383080,1006683,3.9,1235687,-23.3,588,117.5,-50.0,753804,920473,774460,391135,146013,0,False,777,60.9,C,1210000.0,24.0,2.0,26.0
326,Singh Spice Traders #326,07ABCDE1326F1Z2,Trading,Gujarat - Morbi,Rs 40L-1Cr,Marwari,834324,75.0,832292,1006369,644760,0.7,917247,-1.9,686,182.0,-71.6,540666,808501,626702,252632,181799,1,False,,66.8,B,1669000.0,18.0,1.5,19.5
327,Patel Timber Traders #327,07ABCDE1327F1Z3,Trading,UP - Moradabad,> Rs 5Cr,Gujarati,619556,83.3,632444,757560,477156,0.2,591257,15.2,808,132.7,66.2,449078,581618,382149,185813,199469,0,True,741,83.3,A,1859000.0,14.0,1.0,15.0
328,Patel Hardware Store #328,07ABCDE1328F1Z4,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Gujarati,3073352,91.7,3336751,3809765,2523279,0.1,3117329,36.1,706,152.3,64.5,2144597,2145283,2460175,1170072,-314892,2,False,,74.3,B,6147000.0,18.0,1.5,19.5
329,Mehta Plastics #329,07ABCDE1329F1Z5,Trading,UP - Moradabad,< Rs 40L,Marwari,2241569,100.0,2293213,2698409,1791552,0.0,2206251,37.0,832,183.8,-40.5,1395650,1793291,1244354,482569,548937,0,True,,84.1,A,6725000.0,14.0,1.0,15.0
330,Rathi Cloth House #330,07ABCDE1330F1Z6,Trading,UP - Moradabad,Rs 1-3Cr,Gujarati,1483999,91.7,1432792,1736677,1124830,1.6,1595725,61.9,644,211.2,-7.3,1067088,1250940,1013417,447494,237523,0,False,783,85.0,A,4452000.0,14.0,1.0,15.0
331,Reddy Food Processing #331,07ABCDE1331F1Z7,Micro-Manufacturing,UP - Moradabad,Rs 1-3Cr,Gujarati,3410739,91.7,3378638,4180789,2656578,0.1,3192551,44.6,517,150.2,1.6,2396061,2934939,2457584,961910,477355,3,False,,72.0,B,6821000.0,18.0,1.5,19.5
332,Shah Hardware Store #332,07ABCDE1332F1Z8,Trading,Gujarat - Morbi,< Rs 40L,Marwari,2467299,100.0,2228544,2907067,1886975,0.0,2711147,1.0,421,133.0,264.9,1697232,2332116,1722807,663605,609309,1,False,,73.9,B,4935000.0,18.0,1.5,19.5
333,Pillai Textiles #333,07ABCDE1333F1Z0,Trading,UP - Moradabad,< Rs 40L,Gujarati,3321867,66.7,3355703,4137894,2687179,6.0,3394907,-1.2,657,145.8,625.0,2469710,2021954,1727595,342381,294359,1,False,693,64.5,C,3322000.0,24.0,2.0,26.0
334,Bansal Ceramics #334,07ABCDE1334F1Z1,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,English,3407420,83.3,3685499,4241063,2850840,1.1,3446534,-30.7,607,226.2,-18.7,2396580,3177968,2912993,1110129,264975,0,True,,65.6,B,6815000.0,18.0,1.5,19.5
335,Sharma Electricals #335,07ABCDE1335F1Z2,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,English,386734,83.3,396617,480707,312849,1.4,420135,-2.2,688,163.5,435.3,282936,273882,226615,120485,47267,0,True,740,77.6,B,773000.0,18.0,1.5,19.5
336,Bansal Timber Traders #336,07ABCDE1336F1Z3,Micro-Manufacturing,UP - Moradabad,Rs 3-5Cr,English,570971,75.0,596462,661937,465710,2.4,618725,31.0,887,187.2,42.1,374120,457566,487023,183037,-29457,0,True,,80.2,A,1713000.0,14.0,1.0,15.0
337,Yadav Food Processing #337,07ABCDE1337F1Z4,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Hindi,225453,91.7,230639,274356,170061,0.5,232703,29.4,552,168.5,36.9,151833,158924,197039,45723,-38115,1,True,,70.1,B,451000.0,18.0,1.5,19.5
338,Singh Steel Traders #338,07ABCDE1338F1Z5,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Gujarati,228697,91.7,218691,267158,173954,1.6,212273,-12.0,742,134.2,-0.8,172558,147707,180513,77246,-32806,0,True,726,64.2,C,229000.0,24.0,2.0,26.0
339,Singh Timber Traders #339,07ABCDE1339F1Z6,Trading,Rajasthan - Bhilwara,Rs 3-5Cr,English,1356724,91.7,1402532,1624199,1096439,1.5,1275521,-19.5,668,200.7,-3.8,918956,1226942,684943,281765,541999,0,False,746,72.6,B,2713000.0,18.0,1.5,19.5
340,Patel Packaging Co #340,07ABCDE1340F1Z7,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,Hindi,979884,83.3,932713,1214690,750836,2.1,969085,-32.9,936,190.0,247.6,754277,746331,897649,362947,-151318,1,False,,63.5,C,980000.0,24.0,2.0,26.0
341,Jain Packaging Co #341,07ABCDE1341F1Z8,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,Gujarati,400863,83.3,381100,477488,322694,1.4,414307,-13.4,630,173.3,15.2,298370,370130,208853,96695,161277,0,False,,73.1,B,802000.0,18.0,1.5,19.5
342,Mehta Electricals #342,07ABCDE1342F1Z0,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,Hindi,2824625,91.7,2814736,3433236,2228275,0.8,3144260,-24.9,629,137.3,-13.6,2075848,2024619,1450708,890855,573911,0,True,672,67.7,B,5649000.0,18.0,1.5,19.5
343,Gupta Kirana Wholesale #343,07ABCDE1343F1Z1,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,Hindi,623766,100.0,631881,779501,468445,0.0,680041,6.6,608,150.8,-30.6,479360,537448,338030,62652,199418,2,True,,65.7,B,1248000.0,18.0,1.5,19.5
344,Chaudhary Steel Traders #344,07ABCDE1344F1Z2,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,English,2021777,91.7,2023318,2487735,1546852,0.5,2111093,-11.0,572,94.8,6.5,1256193,1727084,1742790,805232,-15706,0,True,721,66.2,B,4044000.0,18.0,1.5,19.5
345,Desai Spice Traders #345,07ABCDE1345F1Z3,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Gujarati,2842428,83.3,2894778,3491673,2158209,0.5,2482079,-35.4,823,163.5,8.2,2178683,2645810,1769098,1032240,876712,0,False,,72.0,B,5685000.0,18.0,1.5,19.5
346,Verma Cloth House #346,07ABCDE1346F1Z4,Micro-Manufacturing,Gujarat - Morbi,Rs 40L-1Cr,Hindi,1309495,100.0,1292356,1615779,1030369,0.0,1215587,-0.6,888,214.0,5.1,970671,1028734,946692,370946,82042,0,True,,78.7,B,2619000.0,18.0,1.5,19.5
347,Pillai Ceramics #347,07ABCDE1347F1Z5,Trading,Gujarat - Morbi,> Rs 5Cr,Hindi,2344700,75.0,2455200,2869358,1837469,1.9,2125153,-4.6,823,105.7,-19.7,1345271,2281381,2220423,535604,60958,2,False,793,59.0,C,2345000.0,24.0,2.0,26.0
348,Yadav Steel Traders #348,07ABCDE1348F1Z6,Micro-Manufacturing,UP - Moradabad,Rs 40L-1Cr,Gujarati,2872250,100.0,2843461,3572701,2163849,0.0,2762737,-8.4,705,169.2,-64.6,1891553,2680758,2398026,790295,282732,1,True,,66.9,B,5744000.0,18.0,1.5,19.5
349,Verma Ceramics #349,07ABCDE1349F1Z7,Trading,Gujarat - Morbi,Rs 3-5Cr,Marwari,3219233,100.0,3360482,4018096,2414562,0.0,3333232,-27.7,736,103.3,76.9,2268152,3006979,1987095,1015648,1019884,0,True,,75.7,B,6438000.0,18.0,1.5,19.5
350,Kapoor Textiles #350,07ABCDE1350F1Z8,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,Marwari,161294,91.7,162980,200384,125049,0.7,162941,-33.4,618,170.5,249.3,116177,100356,94428,63813,5928,0,True,,70.1,B,323000.0,18.0,1.5,19.5
351,Agarwal Ceramics #351,07ABCDE1351F1Z0,Micro-Manufacturing,UP - Moradabad,Rs 3-5Cr,English,328510,83.3,313920,395931,254109,1.8,326051,4.7,828,114.7,-74.4,237462,295119,285900,89252,9219,1,True,,64.6,C,329000.0,24.0,2.0,26.0
352,Jain Ceramics #352,07ABCDE1352F1Z1,Trading,UP - Moradabad,> Rs 5Cr,Marwari,1191014,83.3,1142429,1474608,1035411,1.8,1151131,3.3,484,114.0,17.1,801665,933787,794361,286137,139426,0,False,,71.0,B,2382000.0,18.0,1.5,19.5
353,Sharma Kirana Wholesale #353,07ABCDE1353F1Z2,Trading,Rajasthan - Bhilwara,< Rs 40L,Gujarati,330346,91.7,308427,409873,267708,1.5,369133,-22.4,827,213.8,-34.7,228740,202235,166731,77523,35504,0,True,753,72.3,B,661000.0,18.0,1.5,19.5
354,Agarwal Agri Traders #354,07ABCDE1354F1Z3,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Hindi,2263794,58.3,2175672,2794233,1767840,3.9,2437293,-14.0,726,199.3,12.3,1585486,2222905,1513153,544696,709752,1,True,772,67.2,B,4528000.0,18.0,1.5,19.5
355,Pillai Hardware Store #355,07ABCDE1355F1Z4,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 1-3Cr,Hindi,2514169,91.7,2523639,3060713,1935807,1.0,2469628,3.3,630,85.8,22.2,1478470,1803498,1497408,475370,306090,0,True,,72.5,B,5028000.0,18.0,1.5,19.5
356,Reddy Textiles #356,07ABCDE1356F1Z5,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Hindi,1526804,100.0,1604472,1877509,1147988,0.0,1628895,28.2,734,165.8,205.7,1070509,1402307,856342,284442,545965,1,False,,83.1,A,4580000.0,14.0,1.0,15.0
357,Singh Auto Parts #357,07ABCDE1357F1Z6,Trading,Gujarat - Morbi,> Rs 5Cr,Hindi,2982822,83.3,3001494,3661711,2240726,1.8,3197250,24.4,689,166.2,53.9,2212186,2310516,1781983,416212,528533,0,True,675,78.0,B,5966000.0,18.0,1.5,19.5
358,Yadav Metal Works #358,07ABCDE1358F1Z7,Trading,UP - Moradabad,> Rs 5Cr,Marwari,2920475,83.3,2956420,3561587,2426353,1.9,2550347,-6.5,672,198.7,29.3,2197313,2631976,1886788,667370,745188,0,False,749,75.9,B,5841000.0,18.0,1.5,19.5
359,Yadav Packaging Co #359,07ABCDE1359F1Z8,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,Hindi,796616,100.0,758408,976286,600413,0.0,753835,47.5,746,175.8,2.9,523949,723276,609353,192536,113923,0,False,701,85.9,A,2390000.0,14.0,1.0,15.0
360,Desai Electricals #360,07ABCDE1360F1Z0,Micro-Manufacturing,Gujarat - Morbi,Rs 40L-1Cr,Gujarati,2299826,91.7,2455541,2826867,1777284,1.7,2228590,5.3,815,154.2,-78.2,1578788,1705493,1946879,748679,-241386,0,True,653,64.6,C,2300000.0,24.0,2.0,26.0
361,Desai Timber Traders #361,07ABCDE1361F1Z1,Trading,UP - Moradabad,Rs 40L-1Cr,English,2988833,91.7,2907271,3503486,2269777,0.6,3063625,30.8,796,203.5,-69.3,2333646,2175870,2357066,1082368,-181196,0,True,,75.1,B,5978000.0,18.0,1.5,19.5
362,Chaudhary Metal Works #362,07ABCDE1362F1Z2,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Gujarati,1950878,91.7,1935835,2420772,1493521,1.1,2082407,28.4,660,152.0,-23.4,1317124,1700626,1478656,216105,221970,1,True,,70.2,B,3902000.0,18.0,1.5,19.5
363,Verma Packaging Co #363,07ABCDE1363F1Z3,Trading,UP - Moradabad,Rs 3-5Cr,Hindi,2104610,83.3,2101158,2619011,1620330,2.6,2241563,36.5,821,160.7,33.8,1487554,1723105,1198804,568500,524301,1,False,,82.5,A,6314000.0,14.0,1.0,15.0
364,Chaudhary Fertilizer Depot #364,07ABCDE1364F1Z4,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,English,1835229,91.7,1797027,2262584,1419618,0.3,1865253,-4.1,786,114.2,-65.7,1255183,1573677,1351020,523701,222657,0,True,,70.7,B,3670000.0,18.0,1.5,19.5
365,Desai Plastics #365,07ABCDE1365F1Z5,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 40L-1Cr,English,589020,91.7,582152,727987,456904,1.1,600763,25.7,808,134.3,300.0,467988,497876,421676,192912,76200,0,False,,84.0,A,1767000.0,14.0,1.0,15.0
366,Chaudhary Plastics #366,07ABCDE1366F1Z6,Micro-Manufacturing,Gujarat - Morbi,< Rs 40L,Gujarati,2928920,83.3,2985458,3650408,2501850,2.7,3037893,-19.0,630,131.8,-74.4,1879406,2403836,2315278,1121300,88558,2,False,726,55.6,C,2929000.0,24.0,2.0,26.0
367,Agarwal Spice Traders #367,07ABCDE1367F1Z7,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,Gujarati,2509097,91.7,2513423,3100106,1917792,0.4,2521339,20.9,790,139.8,-22.1,1501350,2480944,1879757,921669,601187,0,True,,79.6,B,5018000.0,18.0,1.5,19.5
368,Desai Hardware Store #368,07ABCDE1368F1Z8,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 40L-1Cr,English,1307955,91.7,1318279,1572551,1015330,1.6,1432947,11.2,804,154.8,261.4,919680,1268904,804546,346343,464358,0,False,708,82.8,A,3924000.0,14.0,1.0,15.0
369,Nair Light Engineering #369,07ABCDE1369F1Z0,Trading,Rajasthan - Bhilwara,Rs 3-5Cr,Hindi,427263,91.7,401657,496458,338326,0.8,431153,-12.0,537,135.2,-85.0,282724,350099,319146,55200,30953,0,False,,62.1,C,427000.0,24.0,2.0,26.0
370,Jain Textiles #370,07ABCDE1370F1Z1,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 40L-1Cr,Hindi,1855178,91.7,1751534,2297458,1393516,0.5,1667988,13.6,595,170.2,-51.1,1222114,1319310,953892,363345,365418,2,True,,67.4,B,3710000.0,18.0,1.5,19.5
371,Malhotra Electricals #371,07ABCDE1371F1Z2,Trading,Rajasthan - Bhilwara,Rs 3-5Cr,Marwari,550999,100.0,543938,677971,444620,0.0,537955,-8.4,716,220.8,29.1,378122,409108,482497,70326,-73389,0,True,753,70.6,B,1102000.0,18.0,1.5,19.5
372,Reddy Plastics #372,07ABCDE1372F1Z3,Trading,Gujarat - Morbi,> Rs 5Cr,Hindi,811467,83.3,855573,993630,709714,2.5,816811,-14.9,671,221.2,-25.9,618230,626181,649936,87508,-23755,1,False,,60.2,C,811000.0,24.0,2.0,26.0
373,Yadav Ceramics #373,07ABCDE1373F1Z4,Micro-Manufacturing,Gujarat - Morbi,< Rs 40L,Hindi,1891812,83.3,1874954,2325912,1436924,0.6,2012505,25.5,714,167.3,-47.3,1268562,1483187,1582733,521239,-99546,1,True,,68.0,B,3784000.0,18.0,1.5,19.5
374,Sharma Textiles #374,07ABCDE1374F1Z5,Micro-Manufacturing,Gujarat - Morbi,Rs 40L-1Cr,Hindi,911358,83.3,891054,1037157,698960,2.2,911899,24.9,662,173.5,-20.6,602570,909161,828350,116054,80811,0,True,671,69.4,B,1823000.0,18.0,1.5,19.5
375,Patel Auto Parts #375,07ABCDE1375F1Z6,Trading,Gujarat - Morbi,Rs 3-5Cr,Gujarati,781335,100.0,748447,976376,601454,0.0,788167,8.6,520,135.5,-35.8,615194,677888,392182,305654,285706,0,True,,73.6,B,1563000.0,18.0,1.5,19.5
376,Kapoor Packaging Co #376,07ABCDE1376F1Z7,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 3-5Cr,Gujarati,1480071,100.0,1367519,1626006,1169027,0.0,1217048,19.7,646,175.8,-48.7,956189,1262794,928519,467997,334275,0,True,720,78.8,B,2960000.0,18.0,1.5,19.5
377,Jain Steel Traders #377,07ABCDE1377F1Z8,Trading,UP - Moradabad,Rs 1-3Cr,English,2275184,91.7,2204400,2749576,1804701,1.0,1921145,17.6,609,127.8,-54.9,1688582,2264513,1960965,295972,303548,0,False,,68.1,B,4550000.0,18.0,1.5,19.5
378,Reddy Agri Traders #378,07ABCDE1378F1Z0,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Hindi,737231,100.0,690227,897951,564700,0.0,783869,63.7,661,166.5,75.7,483720,463803,665520,96354,-201717,0,True,712,78.1,B,1474000.0,18.0,1.5,19.5
379,Rathi Agri Traders #379,07ABCDE1379F1Z1,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Marwari,2900567,91.7,3015290,3518878,2556323,1.7,2977627,-9.1,756,150.0,-11.7,2149122,1797004,1839298,1067869,-42294,0,True,,70.6,B,5801000.0,18.0,1.5,19.5
380,Rathi Hardware Store #380,07ABCDE1380F1Z2,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,Gujarati,2078112,83.3,1991453,2521210,1603503,1.8,2087643,-31.2,560,144.2,717.4,1403634,1508979,1302570,804242,206409,2,False,794,62.5,C,2078000.0,24.0,2.0,26.0
381,Singh Textiles #381,07ABCDE1381F1Z3,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Hindi,2046573,100.0,2055414,2487525,1597794,0.0,2068864,12.1,521,96.3,-63.6,1553088,1707962,1483868,390120,224094,1,True,,64.8,C,2047000.0,24.0,2.0,26.0
382,Patel Spice Traders #382,07ABCDE1382F1Z4,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 3-5Cr,Marwari,595615,75.0,579737,743774,447443,1.5,537567,38.8,712,216.3,-4.2,429149,533692,462627,228414,71065,0,True,676,78.3,B,1191000.0,18.0,1.5,19.5
383,Mehta Agri Traders #383,07ABCDE1383F1Z5,Trading,UP - Moradabad,Rs 1-3Cr,Marwari,1575985,83.3,1481987,1832796,1228018,3.0,1420463,12.7,540,120.8,-87.6,1095749,1099937,1376749,523026,-276812,0,True,688,57.7,C,1576000.0,24.0,2.0,26.0
384,Desai Light Engineering #384,07ABCDE1384F1Z6,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Gujarati,1595271,83.3,1615262,1910749,1253546,1.8,1579419,3.8,747,177.3,19.8,1288011,1580867,984409,370718,596458,0,False,,77.3,B,3191000.0,18.0,1.5,19.5
385,Iyer Metal Works #385,07ABCDE1385F1Z7,Trading,UP - Moradabad,Rs 40L-1Cr,Marwari,1856226,100.0,1999997,2293083,1558601,0.0,1667713,1.6,660,184.7,11.7,1340479,1600392,1311479,299007,288913,0,False,,77.0,B,3712000.0,18.0,1.5,19.5
386,Sharma Metal Works #386,07ABCDE1386F1Z8,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 1-3Cr,Hindi,2855777,91.7,2834556,3403059,2148035,0.4,2592907,30.8,723,224.0,0.0,1851381,2096789,2298130,805263,-201341,0,False,684,77.3,B,5712000.0,18.0,1.5,19.5
387,Iyer Metal Works #387,07ABCDE1387F1Z0,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Hindi,626995,75.0,605030,742075,489060,1.8,610755,10.8,694,177.2,-85.4,412988,379212,573686,159818,-194474,0,False,,62.8,C,627000.0,24.0,2.0,26.0
388,Shah Textiles #388,07ABCDE1388F1Z1,Trading,Gujarat - Morbi,Rs 1-3Cr,Gujarati,799142,100.0,809204,954406,633394,0.0,752785,14.8,377,229.0,41.2,569556,530381,543481,113963,-13100,0,True,,74.3,B,1598000.0,18.0,1.5,19.5
389,Patel Textiles #389,07ABCDE1389F1Z2,Trading,Gujarat - Morbi,Rs 1-3Cr,English,1933931,83.3,1930630,2290747,1456694,1.6,1871511,47.1,609,221.8,-0.4,1281982,1873237,1139643,646067,733594,0,False,,84.4,A,5802000.0,14.0,1.0,15.0
390,Mehta Timber Traders #390,07ABCDE1390F1Z3,Trading,UP - Moradabad,Rs 1-3Cr,Marwari,961438,100.0,915568,1167147,745993,0.0,855778,-16.2,684,157.0,-27.5,685545,869231,586231,276057,283000,0,False,772,73.6,B,1923000.0,18.0,1.5,19.5
391,Bansal Fertilizer Depot #391,07ABCDE1391F1Z4,Trading,Gujarat - Morbi,Rs 3-5Cr,English,3457589,91.7,3189755,4026023,2608601,0.9,3425931,-15.0,689,160.2,18.1,2918668,3204890,2363091,724227,841799,1,False,,70.8,B,6915000.0,18.0,1.5,19.5
392,Pillai Textiles #392,07ABCDE1392F1Z5,Trading,UP - Moradabad,Rs 1-3Cr,English,1366760,83.3,1363049,1564879,1026856,2.2,1529939,-15.8,440,156.3,101.9,1031817,1357136,825233,423293,531903,0,False,696,72.1,B,2734000.0,18.0,1.5,19.5
393,Agarwal Auto Parts #393,07ABCDE1393F1Z6,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 3-5Cr,English,2806492,100.0,2816915,3482004,2139574,0.0,2775785,-23.0,672,133.0,-44.0,2159838,2142130,2493796,825927,-351666,1,False,759,58.1,C,2806000.0,24.0,2.0,26.0
394,Iyer Auto Parts #394,07ABCDE1394F1Z7,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 3-5Cr,English,2910699,100.0,2703402,3462418,2199314,0.0,2809375,4.0,631,165.2,-20.8,2176244,2366050,1870675,1098158,495375,2,True,,70.7,B,5821000.0,18.0,1.5,19.5
395,Rathi Food Processing #395,07ABCDE1395F1Z8,Trading,UP - Moradabad,Rs 3-5Cr,English,2547703,83.3,2656400,3118253,1999909,2.7,2535577,-7.6,330,107.3,271.7,1799548,1713236,1534170,399249,179066,0,True,654,62.5,C,2548000.0,24.0,2.0,26.0
396,Malhotra Metal Works #396,07ABCDE1396F1Z0,Micro-Manufacturing,Gujarat - Morbi,Rs 40L-1Cr,Marwari,233101,91.7,240384,284988,185550,0.9,253493,1.5,820,208.8,88.1,158858,209561,144627,37177,64934,0,True,,81.6,A,699000.0,14.0,1.0,15.0
397,Nair Kirana Wholesale #397,07ABCDE1397F1Z1,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,Hindi,2224181,91.7,2220441,2752865,1673224,1.2,2054332,-7.9,555,162.3,628.0,1486065,2035987,1457754,642044,578233,0,False,666,76.8,B,4448000.0,18.0,1.5,19.5
